,gid,domain,pairtype,ev_diff,L_id,L_x1,L_x2,L_x3,L_p1,L_p2,L_p3,L_ev,L_ev_var,H_id,H_x1,H_x2,H_x3,H_p1,H_p2,H_p3,H_ev,H_ev_var,prop_H_all,prop_H_all_old,prop_H_all_yng,prop_H_g1,prop_H_g1_old,prop_H_g1_yng,prop_H_g2,prop_H_g2_old,prop_H_g2_yng,ss_all,ss_all_old,ss_all_yng,ss_med_all,ss_med_old,ss_med_yng,ss_g1,ss_g1_old,ss_g1_yng,ss_g2,ss_g2_old,ss_g2_yng,sf_all,sf_all_old,sf_all_yng,sf_g1,sf_g1_old,sf_g1_yng,sf_g2,sf_g2_old,sf_g2_yng
9,S16G2,gain,HL-LH,1.28526315789,24.0,1.0,23.0,0.0,0.62,0.18315789473,0.19684210526,4.83263157895,74.4423830138,40.0,5.0,1.0,18.0,0.68,0.17894736842,0.14105263157,6.11789473684,25.5788497217,0.82352941176,0.79411764705,0.85294117647,0.66666666666,0.625,0.71428571428,0.8679245283,0.84615384615,0.88888888888,26.5285714286,23.6,29.4571428571,20.5,20.0,23.0,16.3125,13.4444444444,20.0,29.5555555556,27.1153846154,31.8214285714,0.23059843684,0.25574012081,0.20545675287,0.7398621633,0.73796296296,0.7423039923,0.07970548085,0.0888168293,0.07124494301
46,S10G3,loss,HH-LL,0.715789473684,15.0,-7.0,-13.0,0.0,0.35,0.265789473684,0.384210526316,-5.90526315789,27.3038548753,7.0,-1.0,-23.0,0.0,0.65,0.197368421053,0.152631578947,-5.18947368421,77.8738691353,0.628571428571,0.571428571429,0.685714285714,0.625,0.555555555556,0.714285714286,0.62962962963,0.576923076923,0.678571428571,27.2571428571,28.2285714286,26.2857142857,19.5,19.0,20.0,15.375,16.4444444444,14.0,30.7777777778,32.3076923077,29.3571428571,0.244619826386,0.273321914982,0.21591773779,0.829662698413,0.852733686067,0.8,0.07127379023,0.072756301914,0.069897172237
69,S5G3,loss,HH-LL,0.757368421053,11.0,-4.0,-2.0,-18.0,0.68,0.162105263158,0.157894736842,-5.88631578947,27.3873428159,7.0,-1.0,-23.0,0.0,0.65,0.194736842105,0.155263157895,-5.12894736842,77.8738691353,0.666666666667,0.676470588235,0.657142857143,0.8125,0.777777777778,0.857142857143,0.622641509434,0.64,0.607142857143,25.0428571429,21.4571428571,28.6285714286,19.5,17.0,21.0,13.5625,14.7777777778,12.0,28.4444444444,23.7692307692,32.7857142857,0.286381499177,0.314649073061,0.258113925293,0.823863636364,0.822751322751,0.825293753865,0.127127532603,0.138767525091,0.11631896815
51,S6G3,loss,HH-LL,0.776315789474,16.0,-5.0,-13.0,0.0,0.47,0.268421052632,0.261578947368,-5.83947368421,22.9851576994,14.0,0.0,-1.0,-18.0,0.5,0.231578947368,0.268421052632,-5.06315789474,61.345289631,0.710144927536,0.657142857143,0.764705882353,0.5625,0.444444444444,0.714285714286,0.754716981132,0.730769230769,0.777777777778,26.8142857143,22.4285714286,31.2,19.0,17.0,20.0,17.1875,17.8888888889,16.2857142857,29.6666666667,24.0,34.9285714286,0.271262665307,0.317910300255,0.224615030359,0.787381852431,0.843574635241,0.715133988818,0.118338461715,0.135949568914,0.101985290744
39,S8G3,loss,HH-LL,0.807368421053,22.0,-8.0,-11.0,0.0,0.47,0.2,0.33,-5.96,18.9478787879,2.0,-2.0,-24.0,0.0,0.65,0.160526315789,0.189473684211,-5.15263157895,70.0727961288,0.757142857143,0.742857142857,0.771428571429,0.6875,0.666666666667,0.714285714286,0.777777777778,0.769230769231,0.785714285714,26.9285714286,24.1714285714,29.6857142857,18.5,16.0,24.0,14.9375,13.6666666667,16.5714285714,30.4814814815,27.8076923077,32.9642857143,0.27811945018,0.281889598204,0.274349302157,0.935763888889,0.885802469136,1.0,0.083261838711,0.072842835189,0.092936627695
20,S9G3,loss,HH-LL,0.825263157895,16.0,-5.0,-13.0,0.0,0.5,0.268421052632,0.231578947368,-5.98947368421,21.9554730983,7.0,-1.0,-23.0,0.0,0.77,0.191052631579,0.038947368421,-5.16421052632,76.1158524016,0.608695652174,0.470588235294,0.742857142857,0.5625,0.333333333333,0.857142857143,0.622641509434,0.52,0.714285714286,23.0428571429,20.5428571429,25.5428571429,19.0,16.0,19.0,12.25,12.7777777778,11.5714285714,26.2407407407,23.2307692308,29.0357142857,0.281698983037,0.276790435502,0.286607530571,0.866145833333,0.836111111111,0.904761904762,0.108529545912,0.083179432406,0.132068937024
73,S1G3,loss,HH-LL,0.825263157895,16.0,-5.0,-13.0,0.0,0.56,0.237894736842,0.202105263158,-5.89263157895,19.3951762523,8.0,0.0,-22.0,-18.0,0.74,0.096842105263,0.163157894737,-5.06736842105,73.0018552876,0.63768115942,0.588235294118,0.685714285714,0.8,0.875,0.714285714286,0.592592592593,0.5,0.678571428571,29.5571428571,28.4,30.7142857143,20.0,19.0,20.0,17.6875,15.1111111111,21.0,33.0740740741,33.0,33.1428571429,0.319710647404,0.335881860488,0.30353943432,0.798382552749,0.685620915033,0.943361801242,0.177881934709,0.214818341607,0.14358384259
26,S17G3,loss,HH-LL,0.840526315789,19.0,-6.0,-12.0,0.0,0.53,0.229473684211,0.240526315789,-5.93368421053,16.8831168831,14.0,0.0,-1.0,-18.0,0.47,0.261578947368,0.268421052632,-5.09315789474,61.0713254999,0.602941176471,0.571428571429,0.636363636364,0.375,0.333333333333,0.428571428571,0.673076923077,0.653846153846,0.692307692308,27.9142857143,27.0857142857,28.7428571429,19.5,15.0,20.0,14.0,15.3333333333,12.2857142857,32.037037037,31.1538461538,32.8571428571,0.271554006102,0.291994400905,0.250512423217,0.861486314611,0.898148148148,0.814349671493,0.093461233722,0.082171949936,0.104332395887
48,S2G3,loss,HH-LL,0.845263157895,19.0,-6.0,-12.0,0.0,0.53,0.236842105263,0.233157894737,-6.02210526316,16.8979591837,7.0,-1.0,-23.0,0.0,0.71,0.194210526316,0.095789473684,-5.17684210526,76.6866625438,0.628571428571,0.542857142857,0.714285714286,0.625,0.666666666667,0.571428571429,0.62962962963,0.5,0.75,29.0428571429,29.4571428571,28.6285714286,21.0,20.0,24.0,16.0,17.6666666667,13.8571428571,32.9074074074,33.5384615385,32.3214285714,0.298188803671,0.297996110431,0.298381496911,0.842714646465,0.811851851852,0.882395382395,0.136847813213,0.12012296917,0.152378025539
34,S15G3,loss,HH-LL,0.908421052632,16.0,-5.0,-13.0,0.0,0.5,0.273684210526,0.226315789474,-6.05789473684,22.0867862296,2.0,-2.0,-24.0,0.0,0.68,0.157894736842,0.162105263158,-5.14947368421,65.5815295815,0.636363636364,0.515151515152,0.757575757576,0.4,0.375,0.428571428571,0.705882352941,0.56,0.846153846154,24.2714285714,21.8857142857,26.6571428571,20.0,18.0,21.0,15.0,14.2222222222,16.0,27.0185185185,24.5384615385,29.3214285714,0.254841319396,0.268934915446,0.240747723346,0.824812848522,0.797570850202,0.859838274933,0.085960866321,0.085945553414,0.085975085449
5,S20G3,loss,HH-LL,0.942105263158,19.0,-6.0,-12.0,0.0,0.56,0.204210526316,0.235789473684,-5.81052631579,15.7625231911,8.0,0.0,-22.0,-18.0,0.77,0.182105263158,0.047894736842,-4.86842105263,79.547309833,0.603174603175,0.516129032258,0.6875,0.533333333333,0.5,0.571428571429,0.625,0.521739130435,0.72,25.6285714286,21.7142857143,29.5428571429,17.0,16.0,20.0,15.375,15.3333333333,15.4285714286,28.6666666667,23.9230769231,33.0714285714,0.306128186711,0.341912429953,0.272512685483,0.837231648726,0.887931034483,0.779289493575,0.143545494257,0.151992915334,0.136072775612
7,S11G3,loss,HH-LL,0.948947368421,16.0,-5.0,-13.0,0.0,0.68,0.187368421053,0.132631578947,-5.83578947368,14.4281591424,7.0,-1.0,-23.0,0.0,0.65,0.184210526316,0.165789473684,-4.88684210526,74.788975384,0.666666666667,0.628571428571,0.705882352941,0.666666666667,0.777777777778,0.5,0.666666666667,0.576923076923,0.75,27.0571428571,25.7142857143,28.4,19.0,17.0,20.0,16.0625,16.7777777778,15.1428571429,30.3148148148,28.8076923077,31.7142857143,0.281853512834,0.304091861827,0.259615163841,0.854020979021,0.851592851593,0.857142857143,0.112322411742,0.114572288447,0.110233240515
22,S13G3,loss,HH-LL,0.957894736842,19.0,-6.0,-12.0,0.0,0.65,0.178947368421,0.171052631579,-6.04736842105,12.618556701,2.0,-2.0,-24.0,0.0,0.65,0.157894736842,0.192105263158,-5.08947368421,66.6593730276,0.768115942029,0.714285714286,0.823529411765,0.625,0.666666666667,0.571428571429,0.811320754717,0.730769230769,0.888888888889,24.4571428571,21.6857142857,27.2285714286,17.5,17.0,20.0,16.8125,13.6666666667,20.8571428571,26.7222222222,24.4615384615,28.8214285714,0.283438486807,0.357102942179,0.209774031436,0.847849462366,0.944444444444,0.723655913978,0.11620560516,0.153792422164,0.0813035608
64,S4G3,loss,HH-LL,0.981052631579,10.0,-5.0,-1.0,-18.0,0.68,0.178947368421,0.141052631579,-6.11789473684,25.5788497217,2.0,-2.0,-24.0,0.0,0.8,0.147368421053,0.052631578947,-5.13684210526,60.1937744795,0.647058823529,0.676470588235,0.617647058824,0.666666666667,0.875,0.428571428571,0.641509433962,0.615384615385,0.666666666667,29.7857142857,27.9142857143,31.6571428571,24.0,22.0,25.0,18.875,19.0,18.7142857143,33.0185185185,31.0,34.8928571429,0.273079392826,0.276712960665,0.269445824987,0.794116661703,0.731811263318,0.874223602484,0.118697979825,0.119178932823,0.118251380613
30,S7G3,loss,HH-LL,0.987368421053,9.0,-3.0,-13.0,-18.0,0.74,0.148421052632,0.111578947368,-6.15789473684,29.9525870954,7.0,-1.0,-23.0,0.0,0.74,0.192631578947,0.067368421052,-5.17052631579,76.4021851165,0.68115942029,0.647058823529,0.714285714286,0.6,0.625,0.571428571429,0.703703703704,0.653846153846,0.75,29.1,26.7428571429,31.4571428571,21.5,22.0,21.0,13.625,14.3333333333,12.7142857143,33.6851851852,31.0384615385,36.1428571429,0.256049035928,0.237646963705,0.274451108151,0.812490530303,0.680538720539,0.982142857143,0.091177482039,0.084338278647,0.097528170902
43,S14G3,loss,HH-LL,1.10526315789,19.0,-6.0,-12.0,0.0,0.71,0.14789473684,0.14210526315,-6.0347368421,10.2857142857,7.0,-1.0,-23.0,0.0,0.62,0.18736842105,0.19263157894,-4.9294736842,74.4423830138,0.69565217391,0.61764705882,0.77142857142,0.5625,0.44444444444,0.71428571428,0.7358490566,0.68,0.78571428571,24.8714285714,23.1428571429,26.6,18.0,18.0,29.0,15.625,13.6666666667,18.1428571429,27.6111111111,26.4230769231,28.7142857143,0.28112776496,0.27008459031,0.29217093961,0.87083333333,0.79259259259,0.97142857142,0.10640018915,0.08921643567,0.12235653165
3,S18G3,loss,HH-LL,1.11578947368,15.0,-7.0,-13.0,0.0,0.44,0.23368421052,0.32631578947,-6.1178947368,23.6866625438,7.0,-1.0,-23.0,0.0,0.62,0.19052631578,0.18947368421,-5.0021052631,77.5289631004,0.75,0.58823529411,0.91176470588,0.6875,0.55555555555,0.85714285714,0.76923076923,0.6,0.92592592592,22.2571428571,19.2285714286,25.2857142857,17.0,16.0,18.0,13.6875,15.2222222222,11.7142857143,24.7962962963,20.6153846154,28.6785714286,0.28115573335,0.3133583057,0.24895316101,0.86667727187,0.90227920227,0.82090336134,0.10766787009,0.10950107227,0.10596561092
81,S3G3,loss,HH-LL,1.15157894737,15.0,-7.0,-13.0,0.0,0.74,0.06,0.2,-5.96,10.7342815914,7.0,-1.0,-23.0,0.0,0.62,0.18210526315,0.19789473684,-4.8084210526,74.4423830138,0.73529411764,0.66666666666,0.8,0.66666666666,0.625,0.71428571428,0.75471698113,0.68,0.82142857142,27.6,22.8857142857,32.3142857143,21.5,19.0,24.0,16.6875,16.1111111111,17.4285714286,30.8333333333,25.2307692308,36.0357142857,0.24653868631,0.26292158159,0.23015579103,0.81511904761,0.81481481481,0.81551020408,0.07807043111,0.07188161625,0.08381718776
68,S12G3,loss,HH-LL,1.16,4.0,-7.0,-23.0,0.0,0.77,0.03,0.2,-6.08,16.59,8.0,0.0,-22.0,-18.0,0.74,0.06,0.2,-4.92,69.29,0.571,0.6,0.542,0.75,0.777,0.714,0.518,0.538,0.5,29.27,26.17,32.37,20.0,16.0,20.0,15.12,13.77,16.85,33.46,30.46,36.25,0.293,0.319,0.267,0.935,1.0,0.853,0.103,0.083,0.121
11,S21G3,loss,HH-LL,1.22105263158,19.0,-6.0,-12.0,0.0,0.59,0.20894736842,0.20105263157,-6.047368421,14.693877551,7.0,-1.0,-23.0,0.0,0.65,0.18157894736,0.16842105263,-4.8263157894,74.788975384,0.78947368421,0.71428571428,0.86206896551,0.78571428571,0.71428571428,0.85714285714,0.79069767441,0.71428571428,0.86363636363,20.6571428571,19.6857142857,21.6285714286,14.0,13.0,14.0,16.0625,14.2222222222,18.4285714286,22.0185185185,21.5769230769,22.4285714286,0.29135896906,0.31754075934,0.26692263147,0.84290114647,0.87337662337,0.81242566956,0.11586827625,0.13226213799,0.1008999677
15,S19G3,loss,HH-LL,1.22210526316,11.0,-4.0,-2.0,-18.0,0.71,0.11894736842,0.17105263157,-6.1568421052,29.6400742115,14.0,0.0,-1.0,-18.0,0.53,0.20736842105,0.26263157894,-4.9347368421,61.6173984745,0.71212121212,0.66666666666,0.75757575757,0.8125,0.88888888888,0.71428571428,0.68,0.58333333333,0.76923076923,24.6142857143,23.4,25.8285714286,20.0,20.0,19.0,14.5,13.6666666667,15.5714285714,27.6111111111,26.7692307692,28.3928571429,0.28046021608,0.3440457284,0.21874486588,0.88073549257,1.0,0.7273954116,0.0921385607,0.09806287655,0.08687250217
10,S16G3,loss,HH-LL,1.29578947368,19.0,-6.0,-12.0,0.0,0.2,0.41052631578,0.38947368421,-6.1263157894,28.987012987,2.0,-2.0,-24.0,0.0,0.71,0.14210526315,0.14789473684,-4.8305263157,61.6334776335,0.62318840579,0.57142857142,0.67647058823,0.5625,0.44444444444,0.71428571428,0.64150943396,0.61538461538,0.66666666666,24.2857142857,22.6285714286,25.9428571429,18.5,16.0,21.0,14.5625,13.2222222222,16.2857142857,27.1666666667,25.8846153846,28.3571428571,0.28009040246,0.31480843737,0.24537236755,0.85382169913,0.86653439153,0.8374768089,0.11009594419,0.12382637632,0.09734625721
29,S17G4,loss,HL-LH,0.815789473684,2.0,-2.0,-24.0,0.0,0.65,0.189473684211,0.160526315789,-5.84736842105,76.5360824742,15.0,-7.0,-13.0,0.0,0.32,0.214736842105,0.465263157895,-5.03157894737,26.7546897547,0.485294117647,0.6,0.363636363636,0.5,0.777777777778,0.142857142857,0.480769230769,0.538461538462,0.423076923077,27.3142857143,25.8857142857,28.7428571429,20.5,19.0,24.0,15.375,14.8888888889,16.0,30.8518518519,29.6923076923,31.9285714286,0.271030891873,0.291396773511,0.250066013717,0.845977011494,0.87037037037,0.814614121511,0.097462251987,0.090982836136,0.103701689474
65,S5G4,loss,HL-LH,0.824736842105,1.0,-3.0,-24.0,0.0,0.71,0.153684210526,0.136315789474,-5.81842105263,60.8423005566,20.0,-4.0,-12.0,0.0,0.56,0.229473684211,0.210526315789,-4.99368421053,16.9235209235,0.565217391304,0.571428571429,0.558823529412,0.8125,0.888888888889,0.714285714286,0.490566037736,0.461538461538,0.518518518519,26.6142857143,22.4571428571,30.7714285714,19.5,20.0,19.0,17.375,17.7777777778,16.8571428571,29.3518518519,24.0769230769,34.25,0.283093213951,0.295231967028,0.270954460875,0.862005739796,0.840277777778,0.889941690962,0.111563576664,0.106562263307,0.116207653353
18,S11G4,loss,HL-LH,0.827368421053,3.0,-1.0,-23.0,-18.0,0.74,0.111578947368,0.148421052632,-5.97789473684,71.8645640074,16.0,-5.0,-13.0,0.0,0.74,0.111578947368,0.148421052632,-5.15052631579,10.7217068646,0.463768115942,0.411764705882,0.514285714286,0.3125,0.222222222222,0.428571428571,0.509433962264,0.48,0.535714285714,27.1571428571,23.5428571429,30.7714285714,19.0,17.0,21.0,18.0625,14.8888888889,22.1428571429,29.8518518519,26.5384615385,32.9285714286,0.302579291095,0.302248233675,0.302910348514,0.865266106443,0.842483660131,0.894557823129,0.135857271732,0.115243662979,0.15499847986
35,S7G4,loss,HL-LH,0.869473684211,2.0,-2.0,-24.0,0.0,0.62,0.196842105263,0.183157894737,-5.96421052632,79.530818388,10.0,-5.0,-1.0,-18.0,0.8,0.147368421053,0.052631578947,-5.09473684211,10.8998144712,0.428571428571,0.542857142857,0.314285714286,0.375,0.444444444444,0.285714285714,0.444444444444,0.576923076923,0.321428571429,29.1571428571,28.3142857143,30.0,22.0,21.0,22.0,18.375,20.7777777778,15.2857142857,32.3518518519,30.9230769231,33.6785714286,0.266910624887,0.295892316792,0.237928932981,0.85625,0.846296296296,0.869047619048,0.092291550779,0.105367862349,0.080149261464
13,S16G4,loss,HL-LH,0.909473684211,1.0,-3.0,-24.0,0.0,0.68,0.162105263158,0.157894736842,-5.93052631579,64.6493506494,16.0,-5.0,-13.0,0.0,0.71,0.113157894737,0.176842105263,-5.02105263158,11.5194805195,0.426470588235,0.411764705882,0.441176470588,0.466666666667,0.625,0.285714285714,0.415094339623,0.346153846154,0.481481481481,26.8142857143,24.6857142857,28.9428571429,20.5,18.0,22.0,17.375,14.4444444444,21.1428571429,29.6111111111,28.2307692308,30.8928571429,0.269828178491,0.306969712028,0.232686644953,0.823212097339,0.80787037037,0.84293717487,0.105862572906,0.133581022602,0.080124012473
45,S2G4,loss,HL-LH,0.91,0.0,-2.0,-24.0,-18.0,0.8,0.136,0.063,-6.02,64.83,22.0,-8.0,-11.0,0.0,0.23,0.297,0.472,-5.11,24.74,0.642,0.685,0.6,0.625,0.777,0.428,0.648,0.653,0.642,28.14,25.85,30.42,22.0,20.0,22.0,18.75,18.0,19.71,30.92,28.57,33.1,0.325,0.34,0.31,0.855,0.814,0.908,0.168,0.176,0.161
25,S15G4,loss,HL-LH,0.923684210526,3.0,-1.0,-23.0,-18.0,0.77,0.182105263158,0.047894736842,-5.82052631579,78.5029890744,22.0,-8.0,-11.0,0.0,0.23,0.277894736842,0.492105263158,-4.89684210526,24.5104102247,0.514705882353,0.558823529412,0.470588235294,0.733333333333,0.625,0.857142857143,0.452830188679,0.538461538462,0.37037037037,26.1142857143,21.2285714286,31.0,17.5,17.0,23.0,14.75,12.8888888889,17.1428571429,29.4814814815,24.1153846154,34.4642857143,0.272823166095,0.305073160311,0.240573171879,0.866632513661,0.87037037037,0.861826697892,0.096879655704,0.109393356829,0.085259790375
56,S6G4,loss,HL-LH,0.932631578947,2.0,-2.0,-24.0,0.0,0.62,0.191578947368,0.188421052632,-5.83789473684,79.530818388,17.0,-3.0,-13.0,0.0,0.44,0.275789473684,0.284210526316,-4.90526315789,26.5565862709,0.485294117647,0.575757575758,0.4,0.466666666667,0.5,0.428571428571,0.490566037736,0.6,0.392857142857,27.2142857143,24.1428571429,30.2857142857,21.0,18.0,24.0,15.8125,13.5555555556,18.7142857143,30.5925925926,27.8076923077,33.1785714286,0.254466408479,0.243122548405,0.265810268554,0.708674168525,0.736111111111,0.673398099485,0.119886331429,0.072472661314,0.163913310821
40,S8G4,loss,HL-LH,0.935263157895,14.0,0.0,-1.0,-18.0,0.41,0.27,0.32,-6.03,67.4916512059,20.0,-4.0,-12.0,0.0,0.53,0.247894736842,0.222105263158,-5.09473684211,18.1504844362,0.6,0.571428571429,0.628571428571,0.5625,0.444444444444,0.714285714286,0.611111111111,0.615384615385,0.607142857143,26.5142857143,25.4285714286,27.6,18.0,17.0,19.0,11.4375,13.0,9.42857142857,30.9814814815,29.7307692308,32.1428571429,0.279388569208,0.296267097738,0.262510040678,0.965625,0.938888888889,1.0,0.07605925638,0.073821093109,0.078137550846
8,S20G4,loss,HL-LH,0.949473684211,14.0,0.0,-1.0,-18.0,0.2,0.494736842105,0.305263157895,-5.98947368421,63.9259946403,16.0,-5.0,-13.0,0.0,0.41,0.23,0.36,-5.04,23.957979798,0.492063492063,0.451612903226,0.53125,0.533333333333,0.375,0.714285714286,0.479166666667,0.478260869565,0.48,23.7857142857,18.3428571429,29.2285714286,17.5,12.0,23.0,14.375,12.1111111111,17.2857142857,26.5740740741,20.5,32.2142857143,0.294337769017,0.355970521015,0.236440335322,0.887477094786,0.994791666667,0.764831869779,0.112764506027,0.133771861658,0.094181076045
66,S12G4,loss,HL-LH,1.01105263158,1.0,-3.0,-24.0,0.0,0.65,0.16578947368,0.18421052631,-5.9289473684,66.0467073427,20.0,-4.0,-12.0,0.0,0.56,0.22315789473,0.21684210526,-4.9178947368,16.9235209235,0.45714285714,0.45714285714,0.45714285714,0.4375,0.44444444444,0.42857142857,0.46296296296,0.46153846153,0.46428571428,27.7285714286,27.3714285714,28.0857142857,19.0,17.0,22.0,13.875,12.5555555556,15.5714285714,31.8333333333,32.5,31.2142857143,0.30884499949,0.34992076759,0.26776923139,0.99541170634,1.0,0.98951247165,0.10541782709,0.12489334099,0.08733342132
54,S10G4,loss,HL-LH,1.03473684211,2.0,-2.0,-24.0,0.0,0.71,0.19421052631,0.09578947368,-6.0810526315,77.7126365698,10.0,-5.0,-1.0,-18.0,0.77,0.17315789473,0.05684210526,-5.0463157894,11.3970315399,0.38571428571,0.34285714285,0.42857142857,0.25,0.22222222222,0.28571428571,0.42592592592,0.38461538461,0.46428571428,29.1285714286,29.4285714286,28.8285714286,20.5,19.0,21.0,13.5,13.3333333333,13.7142857143,33.7592592593,35.0,32.6071428571,0.24833881159,0.27647065254,0.22020697064,0.82767822455,0.83249158249,0.82148962149,0.07668268923,0.08400186909,0.06988630793
4,S18G4,loss,HL-LH,1.05052631579,3.0,-1.0,-23.0,-18.0,0.74,0.08947368421,0.17052631578,-5.867368421,67.3562152134,20.0,-4.0,-12.0,0.0,0.68,0.1747368421,0.14526315789,-4.8168421052,12.7280972995,0.43478260869,0.4,0.47058823529,0.375,0.44444444444,0.28571428571,0.45283018867,0.38461538461,0.51851851851,23.9285714286,21.9142857143,25.9428571429,19.0,16.0,22.0,13.3125,13.0,13.7142857143,27.0740740741,25.0,29.0,0.28017511409,0.3222532553,0.23809697288,0.86463815789,0.89814814814,0.82155388471,0.10700087889,0.12290502317,0.09223274493
60,S13G4,loss,HL-LH,1.05210526316,14.0,-1.0,0.0,-18.0,0.41,0.28,0.31,-5.99,64.8091115234,21.0,-2.0,-12.0,0.0,0.29,0.36315789473,0.34684210526,-4.9378947368,29.3341579056,0.5652173913,0.6,0.5294117647,0.4375,0.33333333333,0.57142857142,0.6037735849,0.6923076923,0.51851851851,26.8,20.9714285714,32.6285714286,20.0,17.0,25.0,19.4375,10.5555555556,30.8571428571,28.9814814815,24.5769230769,33.0714285714,0.27726678936,0.32215890215,0.23237467656,0.89649122807,0.92592592592,0.85864661654,0.09379288159,0.11316262469,0.07580669157
61,S21G4,loss,HL-LH,1.06526315789,3.0,-1.0,-23.0,-18.0,0.74,0.15578947368,0.10421052631,-6.1989473684,77.8035456607,21.0,-2.0,-12.0,0.0,0.29,0.37947368421,0.33052631578,-5.1336842105,29.576582148,0.52631578947,0.57142857142,0.48275862069,0.57142857142,0.57142857142,0.57142857142,0.51162790697,0.57142857142,0.45454545454,20.0285714286,18.0857142857,21.9714285714,12.0,12.0,12.0,11.6875,13.0,10.0,22.5,19.8461538462,24.9642857143,0.31607346635,0.34306340049,0.29088286115,0.82620181405,0.87428571428,0.77811791383,0.15375990117,0.16598929589,0.14259393208
75,S1G4,loss,HL-LH,1.06578947368,14.0,-1.0,0.0,-18.0,0.44,0.24210526315,0.31789473684,-6.1621052631,65.5852401567,16.0,-5.0,-13.0,0.0,0.71,0.11894736842,0.17105263157,-5.0963157894,11.5194805195,0.47142857142,0.48571428571,0.45714285714,0.4375,0.33333333333,0.57142857142,0.48148148148,0.53846153846,0.42857142857,30.3571428571,30.9428571429,29.7714285714,26.0,21.0,26.0,29.9375,34.5555555556,24.0,30.4814814815,29.6923076923,31.2142857143,0.34921494852,0.37704399896,0.32138589808,0.94291338582,0.89851268591,1.0,0.17330430043,0.19653560733,0.1517323726
23,S9G4,loss,HL-LH,1.07315789474,3.0,-1.0,-23.0,-18.0,0.74,0.14105263157,0.11894736842,-6.1252631578,76.3265306122,17.0,-3.0,-13.0,0.0,0.53,0.26631578947,0.20368421052,-5.0521052631,24.2444856731,0.55714285714,0.57142857142,0.54285714285,0.375,0.44444444444,0.28571428571,0.61111111111,0.61538461538,0.60714285714,24.9428571429,23.2285714286,26.6571428571,20.0,18.0,20.0,12.8125,14.5555555556,10.5714285714,28.537037037,26.2307692308,30.6785714286,0.25764636363,0.28496050789,0.23033221937,0.80416666666,0.80952380952,0.79727891156,0.09571442199,0.10338090348,0.08859554632
36,S14G4,loss,HL-LH,1.07526315789,14.0,-1.0,0.0,-18.0,0.29,0.39578947368,0.31421052631,-5.9457894736,67.270459699,22.0,-8.0,-11.0,0.0,0.26,0.25368421052,0.48631578947,-4.8705263157,23.8014842301,0.6,0.57142857142,0.62857142857,0.75,0.66666666666,0.85714285714,0.55555555555,0.53846153846,0.57142857142,27.0285714286,24.6285714286,29.4285714286,20.0,19.0,23.0,13.0625,12.6666666667,13.5714285714,31.1666666667,28.7692307692,33.3928571429,0.30159986193,0.33319318488,0.27000653899,0.95256696428,0.94444444444,0.96301020408,0.1087207205,0.12160621042,0.09675562272
57,S4G4,loss,HL-LH,1.07789473684,14.0,0.0,-1.0,-18.0,0.47,0.21368421052,0.31631578947,-5.907368421,68.1502782931,20.0,-4.0,-12.0,0.0,0.74,0.15578947368,0.10421052631,-4.8294736842,10.7689136261,0.51428571428,0.48571428571,0.54285714285,0.375,0.22222222222,0.57142857142,0.55555555555,0.57692307692,0.53571428571,28.1285714286,25.6285714286,30.6285714286,19.5,17.0,23.0,18.625,17.1111111111,20.5714285714,30.9444444444,28.5769230769,33.1428571429,0.2801885297,0.29980398783,0.26057307157,0.83735188422,0.80652680652,0.87698412698,0.11510309132,0.12439993521,0.10647030771
80,S3G4,loss,HL-LH,1.07789473684,2.0,-2.0,-24.0,0.0,0.74,0.18526315789,0.0747368421,-5.9263157894,74.1430632859,20.0,-4.0,-12.0,0.0,0.59,0.20736842105,0.20263157894,-4.8484210526,15.6668728097,0.5,0.45714285714,0.54285714285,0.4375,0.33333333333,0.57142857142,0.51851851851,0.5,0.53571428571,28.0857142857,25.5142857143,30.6571428571,21.5,22.0,20.0,18.5625,21.3333333333,15.0,30.9074074074,26.9615384615,34.5714285714,0.28297863622,0.3083886184,0.25756865403,0.8373015873,0.84656084656,0.82539682539,0.11873479886,0.12209823173,0.11561161119
17,S19G4,loss,HL-LH,1.15578947368,14.0,-1.0,0.0,-18.0,0.44,0.25052631578,0.30947368421,-6.0105263157,64.4794887652,20.0,-4.0,-12.0,0.0,0.59,0.20789473684,0.20210526315,-4.8547368421,15.6668728097,0.42424242424,0.33333333333,0.51515151515,0.4375,0.33333333333,0.57142857142,0.42,0.33333333333,0.5,25.5571428571,23.2,27.9142857143,17.5,19.0,17.0,19.3125,17.7777777778,21.2857142857,27.4074074074,25.0769230769,29.5714285714,0.27758939709,0.32748883611,0.22915758862,0.83656610158,0.91636141636,0.73397212543,0.10222415646,0.10666161852,0.09827974575
