"","X","x1","x2","x3","p1","p2","p3","ev","ev_var","coefvar","entropy","std_prb","std_out","type","rare","HorL"
"133","S34G1",3,24,0,0.68,0.170526315789474,0.149473684210526,6.13263157894737,67.5584415584416,1.34027197415138,0.513821606648199,0.30040661886422,13.076696830622,"w_hvar",FALSE,"H"
"134","S34G2",5,13,0,0.5,0.268421052631579,0.231578947368421,5.98947368421053,21.9554730983302,0.782316947875339,0.375678670360111,0.145508310805221,6.557438524302,"w_lvar",FALSE,"H"
"135","S34G3",0,-1,-18,0.53,0.203684210526316,0.266315789473684,-4.99736842105263,61.6173984745413,1.57076172776828,0.39331135734072,0.17317335823877,10.1159939369957,"l_hvar",FALSE,"H"
"136","S34G4",-8,-11,0,0.26,0.271578947368421,0.468421052631579,-5.06736842105263,24.0305091733663,0.967384235515482,0.360773407202216,0.117132561375739,5.68624070307733,"l_lvar",FALSE,"H"
"137","S35G1",2,24,0,0.68,0.187368421052632,0.132631578947368,5.85684210526316,75.3180787466502,1.48178809281246,0.515098060941828,0.301467019430397,13.3166562369588,"w_hvar",FALSE,"H"
"138","S35G2",6,12,0,0.59,0.2,0.21,5.94,14.6938775510204,0.645329863636303,0.4322,0.222336081942031,6,"w_lvar",FALSE,"H"
"139","S35G3",-1,-23,0,0.62,0.189473684210526,0.190526315789474,-4.97789473684211,74.4423830138116,1.73326283478686,0.456600554016621,0.24826117364913,13,"l_hvar",FALSE,"H"
"140","S35G4",-5,-13,0,0.47,0.2,0.33,-4.95,21.260101010101,0.931488425626894,0.3698,0.135030860670194,6.557438524302,"l_lvar",FALSE,"H"
"141","S36G1",0,1,18,0.35,0.331578947368421,0.318421052631579,6.06315789473684,66.8256029684601,1.34825663099309,0.333836565096953,0.0158624046666887,10.1159939369957,"w_hvar",FALSE,"H"
"142","S36G2",5,13,0,0.77,0.164210526315789,0.0657894736842105,5.98473684210526,10.9896928468357,0.553920857649007,0.624193351800554,0.381352867084555,6.557438524302,"w_lvar",TRUE,"H"
"143","S36G3",-1,-23,0,0.62,0.183157894736842,0.196842105263158,-4.83263157894737,74.4423830138116,1.78536265425987,0.456693628808864,0.248354882653363,13,"l_hvar",FALSE,"H"
"144","S36G4",-3,-2,-18,0.77,0.0836842105263158,0.146315789473684,-5.11105263157895,28.018759018759,1.03565258813718,0.62131135734072,0.379458840987654,8.9628864398325,"l_lvar",TRUE,"H"
"145","S37G1",0,1,18,0.41,0.28,0.31,5.86,66.2160379303237,1.38862180157869,0.3426,0.0680685928555405,10.1159939369957,"w_hvar",FALSE,"H"
"146","S37G2",6,12,0,0.35,0.331578947368421,0.318421052631579,6.07894736842105,23.4953617810761,0.797375128337943,0.333836565096953,0.0158624046666887,6,"w_lvar",FALSE,"H"
"147","S37G3",0,-22,-18,0.74,0.126315789473684,0.133684210526316,-5.18526315789474,76.682745825603,1.68879924269961,0.581427146814404,0.352202934031697,11.7189305541646,"l_hvar",FALSE,"H"
"148","S37G4",-4,-12,0,0.56,0.231578947368421,0.208421052631579,-5.01894736842105,17.170892599464,0.825626824079672,0.410668144044321,0.196640294333318,6.11010092660779,"l_lvar",FALSE,"H"
"149","S38G1",2,24,0,0.74,0.185263157894737,0.0747368421052632,5.92631578947369,74.1430632859204,1.45294934363759,0.587508033240997,0.356493127498739,13.3166562369588,"w_hvar",TRUE,"H"
"150","S38G2",3,13,18,0.74,0.148421052631579,0.111578947368421,6.1578947368421,29.9525870954442,0.888760836497007,0.582078670360111,0.352665093982079,7.63762615825973,"w_lvar",FALSE,"H"
"151","S38G3",-1,-23,0,0.68,0.183157894736842,0.136842105263158,-4.89263157894737,73.9111523397238,1.75716471022786,0.514672576177285,0.301113967497318,13,"l_hvar",FALSE,"H"
"152","S38G4",-4,-12,0,0.41,0.29,0.3,-5.12,22.2865388579674,0.922043376646314,0.3422,0.066583281184794,6.11010092660779,"l_lvar",FALSE,"H"
"153","S39G1",3,24,0,0.65,0.176315789473684,0.173684210526316,6.18157894736842,69.0157795076794,1.34392421323109,0.483753462603878,0.274244534376298,13.076696830622,"w_hvar",FALSE,"H"
"154","S39G2",5,13,0,0.41,0.3,0.29,5.95,25.7039785611214,0.852085567647284,0.3422,0.066583281184794,6.557438524302,"w_lvar",FALSE,"H"
"155","S39G3",-1,-23,0,0.62,0.195789473684211,0.184210526315789,-5.12315789473684,77.5289631003917,1.71867692771593,0.45666703601108,0.24832811226052,13,"l_hvar",FALSE,"H"
"156","S39G4",-6,-12,0,0.38,0.223157894736842,0.396842105263158,-4.95789473684211,21.3358070500928,0.931659540716894,0.351683102493075,0.0957856178132747,6,"l_lvar",FALSE,"H"
"157","S40G1",3,24,0,0.71,0.153684210526316,0.136315789473684,5.81842105263158,60.8423005565863,1.34059522327868,0.546300831024931,0.326318477634655,13.076696830622,"w_hvar",FALSE,"H"
"158","S40G2",6,12,0,0.71,0.130526315789474,0.159473684210526,5.82631578947368,10.2708719851577,0.550059460084809,0.546568975069252,0.326523844256372,6,"w_lvar",FALSE,"H"
"159","S40G3",0,-1,-18,0.47,0.268421052631579,0.261578947368421,-4.97684210526316,61.0713254998969,1.57023556782924,0.361373407202216,0.11840623688996,10.1159939369957,"l_hvar",FALSE,"H"
"160","S40G4",-4,-12,0,0.56,0.214736842105263,0.225263157894737,-4.81684210526316,16.6464646464646,0.84702961674727,0.41045540166205,0.196369636564206,6.11010092660779,"l_lvar",FALSE,"H"
"161","S41G1",1,0,18,0.44,0.250526315789474,0.309473684210526,6.01052631578947,64.479488765203,1.3359748722458,0.352137396121884,0.096964072698475,10.1159939369957,"w_hvar",FALSE,"H"
"162","S41G2",4,2,18,0.68,0.162105263157895,0.157894736842105,5.88631578947368,27.3873428159142,0.889060655845363,0.513608864265928,0.300229521310442,8.71779788708135,"w_lvar",FALSE,"H"
"163","S41G3",-1,-23,0,0.8,0.189473684210526,0.0105263157894736,-5.15789473684211,72.8264275407133,1.6545200272069,0.67601108033241,0.413931000892103,13,"l_hvar",TRUE,"H"
"164","S41G4",-5,-13,0,0.32,0.258947368421053,0.421052631578947,-4.96631578947368,27.0305091733663,1.04687006642722,0.346739058171745,0.0818710108598025,6.557438524302,"l_lvar",FALSE,"H"
"165","S42G1",2,24,18,0.8,0.136842105263158,0.063157894736842,6.02105263157895,64.8369408369408,1.33733076107536,0.662714681440443,0.405820987694765,11.3724814061547,"w_hvar",TRUE,"H"
"166","S42G2",5,13,0,0.5,0.273684210526316,0.226315789473684,6.0578947368421,22.0867862296434,0.775790650259876,0.37612188365651,0.146267819979612,6.557438524302,"w_lvar",FALSE,"H"
"167","S42G3",-1,0,-18,0.35,0.38421052631579,0.26578947368421,-5.13421052631579,60.2383013811585,1.51168981043541,0.340761772853186,0.0609443989216904,10.1159939369957,"l_hvar",FALSE,"H"
"168","S42G4",-5,-13,0,0.74,0.10421052631579,0.155789473684211,-5.05473684210526,10.3545660688518,0.636601124361984,0.582730193905817,0.353126649074014,6.557438524302,"l_lvar",FALSE,"H"
"169","S43G1",2,24,0,0.68,0.195789473684211,0.12421052631579,6.05894736842105,78.3261183261183,1.46068349577855,0.516161772853186,0.30234784563467,13.3166562369588,"w_hvar",FALSE,"H"
"170","S43G2",9,12,0,0.26,0.289473684210526,0.450526315789474,5.81368421052632,29.1447124304267,0.928599508199814,0.354368975069252,0.1025564277262,6.2449979983984,"w_lvar",FALSE,"H"
"171","S43G3",-1,-23,0,0.74,0.177894736842105,0.0821052631578947,-4.83157894736842,70.2337662337662,1.7345383190786,0.585987811634349,0.355425434023098,13,"l_hvar",TRUE,"H"
"172","S43G4",-2,-12,0,0.38,0.362105263157895,0.257894736842105,-5.10526315789474,27.8499278499278,1.0336985424037,0.342029916897507,0.0659415785531921,6.42910050732864,"l_lvar",FALSE,"H"
"173","S44G1",0,1,18,0.23,0.453157894736842,0.316842105263158,6.15631578947368,65.4712430426716,1.31432994976556,0.358640997229917,0.112489252590155,10.1159939369957,"w_hvar",FALSE,"H"
"174","S44G2",6,12,0,0.56,0.233684210526316,0.206315789473684,6.16421052631579,15.7625231910946,0.644073464057598,0.410774515235457,0.196775483612827,6,"w_lvar",FALSE,"H"
"175","S44G3",0,-22,-18,0.74,0.0821052631578948,0.177894736842105,-5.00842105263158,71.7682951968666,1.69147460776878,0.585987811634349,0.355425434023098,11.7189305541646,"l_hvar",TRUE,"H"
"176","S44G4",-2,-12,0,0.44,0.343157894736842,0.216842105263158,-4.99789473684211,26.3978561121418,1.02800972628576,0.35837783933518,0.111902873068225,6.42910050732864,"l_lvar",FALSE,"H"
"177","S45G1",3,24,0,0.65,0.171052631578947,0.178947368421053,6.05526315789474,69.0157795076794,1.37195913814856,0.483781163434903,0.274269785158309,13.076696830622,"w_hvar",FALSE,"H"
"178","S45G2",6,12,0,0.2,0.410526315789474,0.389473684210526,6.12631578947369,28.987012987013,0.87882489953774,0.360221606648199,0.115948853627076,6,"w_lvar",FALSE,"H"
"179","S45G3",0,-1,-18,0.53,0.214736842105263,0.255263157894737,-4.80947368421053,60.0018552875696,1.61058921586723,0.392171191135734,0.171519470909866,10.1159939369957,"l_hvar",FALSE,"H"
"180","S45G4",-4,-12,0,0.65,0.197368421052632,0.152631578947368,-4.96842105263158,14.1199242583631,0.75630642562107,0.484750692520776,0.275152102651826,6.11010092660779,"l_lvar",FALSE,"H"
"181","S46G1",2,24,0,0.65,0.197368421052632,0.152631578947368,6.03684210526316,79.5859457184936,1.47777519921692,0.484750692520776,0.275152102651826,13.3166562369588,"w_hvar",FALSE,"H"
"182","S46G2",7,13,0,0.35,0.265789473684211,0.384210526315789,5.90526315789474,27.3038548752834,0.88485625959746,0.340761772853186,0.0609443989216903,6.50640709864771,"w_lvar",FALSE,"H"
"183","S46G3",0,-22,-18,0.74,0.111578947368421,0.148421052631579,-5.12631578947368,75.4590806019377,1.6945344355172,0.582078670360111,0.352665093982079,11.7189305541646,"l_hvar",FALSE,"H"
"184","S46G4",-6,-12,0,0.41,0.21,0.38,-4.98,20.3562152133581,0.905981175759582,0.3566,0.10785793124909,6,"l_lvar",FALSE,"H"
"185","S47G1",1,23,18,0.74,0.0821052631578948,0.177894736842105,5.83052631578947,67.356215213358,1.40760589862894,0.585987811634349,0.355425434023098,11.5325625946708,"w_hvar",TRUE,"H"
"186","S47G2",6,12,0,0.59,0.205263157894737,0.204736842105263,6.00315789473684,14.6938775510204,0.638540491057278,0.432150138504155,0.222280009414727,6,"w_lvar",FALSE,"H"
"187","S47G3",0,-1,-18,0.5,0.226315789473684,0.273684210526316,-5.15263157894737,62.8907441764585,1.53909091989341,0.37612188365651,0.146267819979612,10.1159939369957,"l_hvar",FALSE,"H"
"188","S47G4",-5,-13,0,0.5,0.205263157894737,0.294736842105263,-5.16842105263158,20.4359925788497,0.874661441035267,0.379002770083103,0.151111609001045,6.557438524302,"l_lvar",FALSE,"H"
"189","S48G1",1,23,18,0.74,0.155789473684211,0.104210526315789,6.19894736842105,77.8035456606885,1.42292413426181,0.582730193905817,0.353126649074014,11.5325625946708,"w_hvar",FALSE,"H"
"190","S48G2",6,12,0,0.56,0.204210526315789,0.23578947368421,5.81052631578947,15.7625231910946,0.683277935782843,0.410898614958449,0.196933087145248,6,"w_lvar",FALSE,"H"
"191","S48G3",-1,-23,0,0.77,0.182105263157895,0.0478947368421052,-4.95842105263158,73.1003916718202,1.72431437635328,0.62835623268698,0.384072193313736,13,"l_hvar",TRUE,"H"
"192","S48G4",-5,-23,0,0.8,0.0421052631578948,0.157894736842105,-4.96842105263158,17.0500927643785,0.83108411172936,0.666703601108033,0.408270907471191,12.0968315410827,"l_lvar",TRUE,"H"
"193","S49G1",0,1,18,0.26,0.432631578947368,0.307368421052632,5.96526315789474,64.5895691609977,1.3472605293672,0.349245429362881,0.0891966816354386,10.1159939369957,"w_hvar",FALSE,"H"
"194","S49G2",5,1,18,0.71,0.153684210526316,0.136315789473684,6.15736842105263,23.6427540713255,0.789685006662168,0.546300831024931,0.326318477634655,8.88819441731559,"w_lvar",FALSE,"H"
"195","S49G3",-1,0,-18,0.29,0.444736842105263,0.265263157894737,-5.06473684210526,60.7955060812204,1.53949702563808,0.35225540166205,0.0972678475363687,10.1159939369957,"l_hvar",FALSE,"H"
"196","S49G4",-7,-13,0,0.35,0.2,0.45,-5.05,25.7045454545455,1.00395347224643,0.365,0.125830573921179,6.50640709864771,"l_lvar",FALSE,"H"
"197","S50G1",0,1,18,0.47,0.2,0.33,6.14,70.1216161616162,1.36382167216241,0.3698,0.135030860670194,10.1159939369957,"w_hvar",FALSE,"H"
"198","S50G2",5,13,0,0.68,0.187368421052632,0.132631578947368,5.83578947368421,14.4281591424449,0.650887371799728,0.515098060941828,0.301467019430397,6.557438524302,"w_lvar",FALSE,"H"
"199","S50G3",-1,-23,0,0.71,0.182631578947368,0.107368421052632,-4.91052631578947,73.6427540713255,1.7475796066959,0.548982271468144,0.328366364092617,13,"l_hvar",FALSE,"H"
"200","S50G4",-4,-12,0,0.59,0.205789473684211,0.204210526315789,-4.82947368421053,15.66687280973,0.819580005671059,0.432151246537396,0.222281255624561,6.11010092660779,"l_lvar",FALSE,"H"
"201","S1G1",4,12,0,0.5,0.263157894736842,0.236842105263158,5.15789473684211,19.3477633477633,0.852791589584948,0.375346260387812,0.144936067033845,6.11010092660779,"w_hvar",FALSE,"L"
"202","S1G2",1,23,0,0.65,0.192105263157895,0.157894736842105,5.06842105263158,77.873869135283,1.74109789449668,0.484335180055402,0.27477431350298,13,"w_lvar",FALSE,"L"
"203","S1G3",-5,-13,0,0.56,0.237894736842105,0.202105263157895,-5.89263157894737,19.3951762523191,0.74737329634732,0.411040443213296,0.197113051166029,6.557438524302,"l_hvar",FALSE,"L"
"204","S1G4",-1,0,-18,0.44,0.242105263157895,0.317894736842105,-6.1621052631579,65.5852401566687,1.31423776851169,0.353272022160665,0.0998466044173048,10.1159939369957,"l_lvar",FALSE,"L"
"205","S2G1",5,13,0,0.41,0.23,0.36,5.04,23.9579797979798,0.971168440042887,0.3506,0.0929157324317757,6.557438524302,"w_hvar",FALSE,"L"
"206","S2G2",1,23,0,0.71,0.19421052631579,0.0957894736842105,5.17684210526316,76.6866625438054,1.69158957338343,0.550993351800554,0.329893936339561,13,"w_lvar",TRUE,"L"
"207","S2G3",-6,-12,0,0.53,0.236842105263158,0.233157894736842,-6.0221052631579,16.8979591836735,0.682603932451432,0.391356786703601,0.170328290912385,6,"l_hvar",FALSE,"L"
"208","S2G4",-2,-24,-18,0.8,0.136842105263158,0.063157894736842,-6.02105263157895,64.8369408369408,1.33733076107536,0.662714681440443,0.405820987694765,11.3724814061547,"l_lvar",TRUE,"L"
"209","S3G1",3,13,0,0.35,0.305263157894737,0.344736842105263,5.01842105263158,29.6938775510204,1.08584131045757,0.334529085872576,0.0244515085346778,6.80685928555405,"w_hvar",FALSE,"L"
"210","S3G2",2,24,0,0.71,0.147894736842105,0.142105263157895,4.96947368421053,61.6334776334776,1.57978483840858,0.54616675900277,0.326215745841182,13.3166562369588,"w_lvar",FALSE,"L"
"211","S3G3",-7,-13,0,0.74,0.06,0.2,-5.96,10.7342815914244,0.549718347391194,0.5912,0.359072880253206,6.50640709864771,"l_hvar",TRUE,"L"
"212","S3G4",-2,-24,0,0.74,0.185263157894737,0.0747368421052632,-5.92631578947369,74.1430632859204,1.45294934363759,0.587508033240997,0.356493127498739,13.3166562369588,"l_lvar",TRUE,"L"
"213","S4G1",4,12,0,0.68,0.174736842105263,0.145263157894737,4.81684210526316,12.7280972995259,0.740660753764373,0.514034349030471,0.300583612075856,6.11010092660779,"w_hvar",FALSE,"L"
"214","S4G2",2,24,0,0.8,0.147368421052632,0.0526315789473684,5.13684210526316,60.1937744794888,1.51035685731026,0.664487534626039,0.406911661968974,13.3166562369588,"w_lvar",TRUE,"L"
"215","S4G3",-5,-1,-18,0.68,0.178947368421053,0.141052631578947,-6.1178947368421,25.5788497217069,0.826682044485306,0.514318005540166,0.300819441033016,8.88819441731559,"l_hvar",FALSE,"L"
"216","S4G4",0,-1,-18,0.47,0.213684210526316,0.316315789473684,-5.90736842105263,68.1502782931354,1.39746120336905,0.366616620498615,0.129002494482242,10.1159939369957,"l_lvar",FALSE,"L"
"217","S5G1",8,11,0,0.23,0.277894736842105,0.492105263157895,4.89684210526316,24.5104102246959,1.01101870178698,0.372293074792244,0.139570307477827,5.68624070307733,"w_hvar",FALSE,"L"
"218","S5G2",1,23,0,0.62,0.198947368421053,0.181052631578947,5.19578947368421,77.5289631003917,1.69465166272152,0.456760110803324,0.24842179601435,13,"w_lvar",FALSE,"L"
"219","S5G3",-4,-2,-18,0.68,0.162105263157895,0.157894736842105,-5.88631578947368,27.3873428159142,0.889060655845363,0.513608864265928,0.300229521310442,8.71779788708135,"l_hvar",FALSE,"L"
"220","S5G4",-3,-24,0,0.71,0.153684210526316,0.136315789473684,-5.81842105263158,60.8423005565863,1.34059522327868,0.546300831024931,0.326318477634655,13.076696830622,"l_lvar",FALSE,"L"
"221","S6G1",5,13,0,0.71,0.118947368421053,0.171052631578947,5.09631578947369,11.5194805194805,0.665978358157292,0.547507479224377,0.327241612490713,6.557438524302,"w_hvar",FALSE,"L"
"222","S6G2",1,23,0,0.62,0.195789473684211,0.184210526315789,5.12315789473684,77.5289631003917,1.71867692771593,0.45666703601108,0.24832811226052,13,"w_lvar",FALSE,"L"
"223","S6G3",-5,-13,0,0.47,0.268421052631579,0.261578947368421,-5.83947368421053,22.9851576994434,0.821013008372628,0.361373407202216,0.11840623688996,6.557438524302,"l_hvar",FALSE,"L"
"224","S6G4",-2,-24,0,0.62,0.191578947368421,0.188421052631579,-5.83789473684211,79.5308183879612,1.5276063879175,0.456604986149585,0.248265636784726,13.3166562369588,"l_lvar",FALSE,"L"
"225","S7G1",9,12,0,0.23,0.258421052631579,0.511578947368421,5.17105263157895,29.2504638218924,1.04589339515651,0.381394459833795,0.155017944929711,6.2449979983984,"w_hvar",FALSE,"L"
"226","S7G2",1,23,0,0.62,0.189473684210526,0.190526315789474,4.97789473684211,74.4423830138116,1.73326283478686,0.456600554016621,0.24826117364913,13,"w_lvar",FALSE,"L"
"227","S7G3",-3,-13,-18,0.74,0.148421052631579,0.111578947368421,-6.1578947368421,29.9525870954442,0.888760836497007,0.582078670360111,0.352665093982079,7.63762615825973,"l_hvar",FALSE,"L"
"228","S7G4",-2,-24,0,0.62,0.196842105263158,0.183157894736842,-5.96421052631579,79.5308183879612,1.49525326992419,0.456693628808864,0.248354882653363,13.3166562369588,"l_lvar",FALSE,"L"
"229","S8G1",8,11,0,0.26,0.253684210526316,0.486315789473684,4.87052631578947,23.8014842300557,1.00167336487282,0.368458725761773,0.132524323104175,5.68624070307733,"w_hvar",FALSE,"L"
"230","S8G2",1,23,0,0.71,0.182631578947368,0.107368421052632,4.91052631578947,73.6427540713255,1.7475796066959,0.548982271468144,0.328366364092617,13,"w_lvar",FALSE,"L"
"231","S8G3",-8,-11,0,0.47,0.2,0.33,-5.96,18.9478787878788,0.730355054464554,0.3698,0.135030860670194,5.68624070307733,"l_hvar",FALSE,"L"
"232","S8G4",0,-1,-18,0.41,0.27,0.32,-6.03,67.4916512059369,1.36240966093521,0.3434,0.0709459888459759,10.1159939369957,"l_lvar",FALSE,"L"
"233","S9G1",6,12,0,0.41,0.21,0.38,4.98,20.3562152133581,0.905981175759582,0.3566,0.10785793124909,6,"w_hvar",FALSE,"L"
"234","S9G2",1,0,18,0.29,0.444736842105263,0.265263157894737,5.06473684210526,60.7955060812204,1.53949702563808,0.35225540166205,0.0972678475363687,10.1159939369957,"w_lvar",FALSE,"L"
"235","S9G3",-5,-13,0,0.5,0.268421052631579,0.231578947368421,-5.98947368421053,21.9554730983302,0.782316947875339,0.375678670360111,0.145508310805221,6.557438524302,"l_hvar",FALSE,"L"
"236","S9G4",-1,-23,-18,0.74,0.141052631578947,0.118947368421053,-6.12526315789474,76.3265306122449,1.42630698537791,0.58164432132964,0.352357054701837,11.5325625946708,"l_lvar",FALSE,"L"
"237","S10G1",3,13,0,0.53,0.266315789473684,0.203684210526316,5.05210526315789,24.2444856730571,0.974617257067184,0.39331135734072,0.17317335823877,6.80685928555405,"w_hvar",FALSE,"L"
"238","S10G2",1,0,18,0.35,0.38421052631579,0.26578947368421,5.13421052631579,60.2383013811585,1.51168981043541,0.340761772853186,0.0609443989216904,10.1159939369957,"w_lvar",FALSE,"L"
"239","S10G3",-7,-13,0,0.35,0.265789473684211,0.384210526315789,-5.90526315789474,27.3038548752834,0.88485625959746,0.340761772853186,0.0609443989216903,6.50640709864771,"l_hvar",FALSE,"L"
"240","S10G4",-2,-24,0,0.71,0.19421052631579,0.0957894736842105,-6.08105263157895,77.7126365697794,1.44966301691643,0.550993351800554,0.329893936339561,13.3166562369588,"l_lvar",TRUE,"L"
"241","S11G1",8,11,0,0.26,0.271578947368421,0.468421052631579,5.06736842105263,24.0305091733663,0.967384235515482,0.360773407202216,0.117132561375739,5.68624070307733,"w_hvar",FALSE,"L"
"242","S11G2",1,23,0,0.62,0.182105263157895,0.197894736842105,4.80842105263158,74.4423830138116,1.79435200212501,0.456724653739612,0.248386111131721,13,"w_lvar",FALSE,"L"
"243","S11G3",-5,-13,0,0.68,0.187368421052632,0.132631578947368,-5.83578947368421,14.4281591424449,0.650887371799728,0.515098060941828,0.301467019430397,6.557438524302,"l_hvar",FALSE,"L"
"244","S11G4",-1,-23,-18,0.74,0.111578947368421,0.148421052631579,-5.97789473684211,71.8645640074212,1.4181074355581,0.582078670360111,0.352665093982079,11.5325625946708,"l_lvar",FALSE,"L"
"245","S12G1",4,12,0,0.65,0.2,0.15,5,14.4794887652031,0.761038468546842,0.485,0.275378527364305,6.11010092660779,"w_hvar",FALSE,"L"
"246","S12G2",1,23,0,0.68,0.183157894736842,0.136842105263158,4.89263157894737,73.9111523397238,1.75716471022786,0.514672576177285,0.301113967497318,13,"w_lvar",FALSE,"L"
"247","S12G3",-7,-23,0,0.77,0.03,0.2,-6.08,16.5920428777572,0.669956108720905,0.6338,0.387599449604012,11.7898261225516,"l_hvar",TRUE,"L"
"248","S12G4",-3,-24,0,0.65,0.165789473684211,0.184210526315789,-5.92894736842105,66.0467073427309,1.37071760456904,0.483919667590028,0.274396004213522,13.076696830622,"l_lvar",FALSE,"L"
"249","S13G1",5,1,18,0.8,0.147368421052632,0.0526315789473684,5.09473684210526,10.899814471243,0.648019084895452,0.664487534626039,0.406911661968974,8.88819441731559,"w_hvar",TRUE,"L"
"250","S13G2",2,24,0,0.71,0.142105263157895,0.147894736842105,4.83052631578948,61.6334776334776,1.62522645938699,0.54616675900277,0.326215745841182,13.3166562369588,"w_lvar",FALSE,"L"
"251","S13G3",-6,-12,0,0.65,0.178947368421053,0.171052631578947,-6.04736842105263,12.6185567010309,0.587406048379561,0.483781163434903,0.274269785158309,6,"l_hvar",FALSE,"L"
"252","S13G4",-1,0,-18,0.41,0.28,0.31,-5.99,64.8091115233972,1.34397506563496,0.3426,0.0680685928555405,10.1159939369957,"l_lvar",FALSE,"L"
"253","S14G1",4,2,18,0.71,0.182631578947368,0.107368421052632,5.1378947368421,19.6198721913008,0.862110400807213,0.548982271468144,0.328366364092617,8.71779788708135,"w_hvar",FALSE,"L"
"254","S14G2",1,23,0,0.77,0.191052631578947,0.0389473684210526,5.16421052631579,76.1158524015667,1.68940439265075,0.630918005540166,0.385736096448617,13,"w_lvar",TRUE,"L"
"255","S14G3",-6,-12,0,0.71,0.147894736842105,0.142105263157895,-6.03473684210526,10.2857142857143,0.531445692970807,0.54616675900277,0.326215745841182,6,"l_hvar",FALSE,"L"
"256","S14G4",-1,0,-18,0.29,0.395789473684211,0.314210526315789,-5.94578947368421,67.2704596990311,1.3794395386401,0.33947756232687,0.055426658719142,10.1159939369957,"l_lvar",FALSE,"L"
"257","S15G1",4,12,0,0.56,0.223157894736842,0.216842105263158,4.91789473684211,16.9235209235209,0.836500360623632,0.410419944598338,0.196324490658966,6.11010092660779,"w_hvar",FALSE,"L"
"258","S15G2",1,23,0,0.62,0.187368421052632,0.192631578947368,4.92947368421053,74.4423830138116,1.75028826515205,0.456613850415513,0.248274562815222,13,"w_lvar",FALSE,"L"
"259","S15G3",-5,-13,0,0.5,0.273684210526316,0.226315789473684,-6.0578947368421,22.0867862296434,0.775790650259876,0.37612188365651,0.146267819979612,6.557438524302,"l_hvar",FALSE,"L"
"260","S15G4",-1,-23,-18,0.77,0.182105263157895,0.0478947368421052,-5.82052631578947,78.5029890744176,1.52223197254891,0.62835623268698,0.384072193313736,11.5325625946708,"l_lvar",TRUE,"L"
"261","S16G1",3,13,18,0.8,0.168421052631579,0.031578947368421,5.1578947368421,18.8827045969903,0.842480048538785,0.669362880886427,0.4098960524042,7.63762615825973,"w_hvar",TRUE,"L"
"262","S16G2",1,23,0,0.62,0.183157894736842,0.196842105263158,4.83263157894737,74.4423830138116,1.78536265425987,0.456693628808864,0.248354882653363,13,"w_lvar",FALSE,"L"
"263","S16G3",-6,-12,0,0.2,0.410526315789474,0.389473684210526,-6.12631578947369,28.987012987013,0.87882489953774,0.360221606648199,0.115948853627076,6,"l_hvar",FALSE,"L"
"264","S16G4",-3,-24,0,0.68,0.162105263157895,0.157894736842105,-5.93052631578947,64.6493506493507,1.35577882349196,0.513608864265928,0.300229521310442,13.076696830622,"l_lvar",FALSE,"L"
"265","S17G1",2,12,0,0.38,0.362105263157895,0.257894736842105,5.10526315789474,27.8499278499278,1.0336985424037,0.342029916897507,0.0659415785531921,6.42910050732864,"w_hvar",FALSE,"L"
"266","S17G2",1,23,0,0.74,0.185263157894737,0.0747368421052632,5.00105263157895,73.3725005153577,1.71279440195363,0.587508033240997,0.356493127498739,13,"w_lvar",TRUE,"L"
