"","X","x1","x2","x3","p1","p2","p3","ev","ev_var","coefvar","entropy","std_prb","std_out","type","rare","HorL"
"267","S17G3",-6,-12,0,0.53,0.229473684210526,0.240526315789474,-5.93368421052632,16.8831168831169,0.692471468363183,0.39141108033241,0.170407961960521,6,"l_hvar",FALSE,"L"
"268","S17G4",-2,-24,0,0.65,0.189473684210526,0.160526315789474,-5.84736842105263,76.5360824742268,1.49614145490829,0.484168975069252,0.27462305232438,13.3166562369588,"l_lvar",FALSE,"L"
"269","S18G1",4,12,0,0.5,0.247368421052632,0.252631578947368,4.96842105263158,18.8827045969903,0.87460852496611,0.375013850415512,0.144361554927514,6.11010092660779,"w_hvar",FALSE,"L"
"270","S18G2",0,1,18,0.5,0.226315789473684,0.273684210526316,5.15263157894737,62.8907441764585,1.53909091989341,0.37612188365651,0.146267819979612,10.1159939369957,"w_lvar",FALSE,"L"
"271","S18G3",-7,-13,0,0.44,0.233684210526316,0.326315789473684,-6.1178947368421,23.6866625438054,0.795517863186413,0.354690304709141,0.10333675864814,6.50640709864771,"l_hvar",FALSE,"L"
"272","S18G4",-1,-23,-18,0.74,0.0894736842105264,0.170526315789474,-5.86736842105263,67.356215213358,1.39876732553027,0.584684764542936,0.354507708808711,11.5325625946708,"l_lvar",TRUE,"L"
"273","S19G1",5,13,0,0.74,0.111578947368421,0.148421052631579,5.15052631578947,10.721706864564,0.635741195361985,0.582078670360111,0.352665093982079,6.557438524302,"w_hvar",FALSE,"L"
"274","S19G2",2,0,18,0.2,0.536842105263158,0.263157894736842,5.13684210526316,60.1764584621727,1.51013959857475,0.397451523545706,0.179050537855061,9.8657657246325,"w_lvar",FALSE,"L"
"275","S19G3",-4,-2,-18,0.71,0.118947368421053,0.171052631578947,-6.15684210526316,29.6400742115028,0.884263354169402,0.547507479224377,0.327241612490713,8.71779788708135,"l_hvar",FALSE,"L"
"276","S19G4",-1,0,-18,0.44,0.250526315789474,0.309473684210526,-6.01052631578947,64.479488765203,1.3359748722458,0.352137396121884,0.096964072698475,10.1159939369957,"l_lvar",FALSE,"L"
"277","S20G1",5,13,0,0.71,0.113157894736842,0.176842105263158,5.02105263157895,11.5194805194805,0.67596105262443,0.54817783933518,0.327753341708248,6.557438524302,"w_hvar",FALSE,"L"
"278","S20G2",1,23,18,0.8,0.115789473684211,0.0842105263157894,4.97894736842105,63.191094619666,1.59657896738094,0.660498614958449,0.404453508839468,11.5325625946708,"w_lvar",TRUE,"L"
"279","S20G3",-6,-12,0,0.56,0.204210526315789,0.23578947368421,-5.81052631578947,15.7625231910946,0.683277935782843,0.410898614958449,0.196933087145248,6,"l_hvar",FALSE,"L"
"280","S20G4",0,-1,-18,0.2,0.494736842105263,0.305263157894737,-5.98947368421053,63.9259946402804,1.3349041583092,0.377950138504155,0.149359976517844,10.1159939369957,"l_lvar",FALSE,"L"
"281","S21G1",3,13,0,0.44,0.275789473684211,0.284210526315789,4.90526315789474,26.556586270872,1.05056713946043,0.350435457063712,0.0924719517756021,6.80685928555405,"w_hvar",FALSE,"L"
"282","S21G2",1,23,0,0.8,0.189473684210526,0.0105263157894736,5.15789473684211,72.8264275407133,1.6545200272069,0.67601108033241,0.413931000892103,13,"w_lvar",TRUE,"L"
"283","S21G3",-6,-12,0,0.59,0.208947368421053,0.201052631578947,-6.04736842105263,14.6938775510204,0.633872309921611,0.432181163434903,0.222314900649473,6,"l_hvar",FALSE,"L"
"284","S21G4",-1,-23,-18,0.74,0.155789473684211,0.104210526315789,-6.19894736842105,77.8035456606885,1.42292413426181,0.582730193905817,0.353126649074014,11.5325625946708,"l_lvar",FALSE,"L"
"285","S22G1",4,12,0,0.59,0.205789473684211,0.204210526315789,4.82947368421053,15.66687280973,0.819580005671059,0.432151246537396,0.222281255624561,6.11010092660779,"w_hvar",FALSE,"L"
"286","S22G2",0,22,18,0.74,0.0821052631578948,0.177894736842105,5.00842105263158,71.7682951968666,1.69147460776878,0.585987811634349,0.355425434023098,11.7189305541646,"w_lvar",TRUE,"L"
"287","S22G3",-6,-12,0,0.62,0.181052631578947,0.198947368421053,-5.89263157894737,13.5881261595547,0.625562197205797,0.456760110803324,0.24842179601435,6,"l_hvar",FALSE,"L"
"288","S22G4",0,-1,-18,0.47,0.2,0.33,-6.14,70.1216161616162,1.36382167216241,0.3698,0.135030860670194,10.1159939369957,"l_lvar",FALSE,"L"
"289","S23G1",7,13,0,0.32,0.214736842105263,0.465263157894737,5.03157894736842,26.7546897546898,1.0280060446887,0.364981717451524,0.125794244936305,6.50640709864771,"w_hvar",FALSE,"L"
"290","S23G2",0,1,18,0.47,0.261578947368421,0.268421052631579,5.09315789473684,61.0713254998969,1.53437506762357,0.361373407202216,0.11840623688996,10.1159939369957,"w_lvar",FALSE,"L"
"291","S23G3",-6,-12,0,0.47,0.254736842105263,0.275263157894737,-5.87684210526316,19.0871985157699,0.743407730052712,0.361560664819945,0.118800950094289,6,"l_hvar",FALSE,"L"
"292","S23G4",-2,-24,0,0.68,0.195789473684211,0.12421052631579,-6.05894736842105,78.3261183261183,1.46068349577855,0.516161772853186,0.30234784563467,13.3166562369588,"l_lvar",FALSE,"L"
"293","S24G1",5,13,0,0.47,0.2,0.33,4.95,21.260101010101,0.931488425626894,0.3698,0.135030860670194,6.557438524302,"w_hvar",FALSE,"L"
"294","S24G2",1,23,0,0.65,0.197368421052632,0.152631578947368,5.18947368421053,77.873869135283,1.70048404908753,0.484750692520776,0.275152102651826,13,"w_lvar",FALSE,"L"
"295","S24G3",-6,-12,0,0.59,0.205263157894737,0.204736842105263,-6.00315789473684,14.6938775510204,0.638540491057278,0.432150138504155,0.222280009414727,6,"l_hvar",FALSE,"L"
"296","S24G4",-2,-24,0,0.68,0.187368421052632,0.132631578947368,-5.85684210526316,75.3180787466502,1.48178809281246,0.515098060941828,0.301467019430397,13.3166562369588,"l_lvar",FALSE,"L"
"297","S25G1",4,12,0,0.65,0.197368421052632,0.152631578947368,4.96842105263158,14.1199242583631,0.75630642562107,0.484750692520776,0.275152102651826,6.11010092660779,"w_hvar",FALSE,"L"
"298","S25G2",1,23,0,0.65,0.18421052631579,0.165789473684211,4.88684210526316,74.788975383968,1.76966264870633,0.483919667590028,0.274396004213522,13,"w_lvar",FALSE,"L"
"299","S25G3",-4,-2,-18,0.74,0.096842105263158,0.163157894736842,-6.09052631578947,27.9934034219749,0.868706412722002,0.583598891966759,0.353741119064087,8.71779788708135,"l_hvar",TRUE,"L"
"300","S25G4",-1,0,-18,0.47,0.227368421052632,0.302631578947368,-5.91736842105263,64.1480107194393,1.35351473117926,0.364182271468144,0.124195286011206,10.1159939369957,"l_lvar",FALSE,"L"
"301","S26G1",2,12,0,0.29,0.379473684210526,0.330526315789474,5.13368421052632,29.5765821480107,1.05936310283964,0.337347922437673,0.0448028408939645,6.42910050732864,"w_hvar",FALSE,"L"
"302","S26G2",1,23,0,0.62,0.18421052631579,0.19578947368421,4.85684210526316,74.4423830138116,1.77646292711466,0.45666703601108,0.24832811226052,13,"w_lvar",FALSE,"L"
"303","S26G3",-6,-12,0,0.5,0.257894736842105,0.242105263157895,-6.09473684210526,17.9962894248609,0.696043730682458,0.375124653739612,0.14455331266747,6,"l_hvar",FALSE,"L"
"304","S26G4",0,-1,-18,0.44,0.250526315789474,0.309473684210526,-5.82105263157895,66.5357658214801,1.40128364745156,0.352137396121884,0.096964072698475,10.1159939369957,"l_lvar",FALSE,"L"
"305","S27G1",4,12,0,0.59,0.207368421052632,0.202631578947368,4.84842105263158,15.66687280973,0.81637713113739,0.432161218836565,0.22229247119868,6.11010092660779,"w_hvar",FALSE,"L"
"306","S27G2",0,1,18,0.41,0.32,0.27,5.18,60.5178313749742,1.50179937312778,0.3434,0.0709459888459759,10.1159939369957,"w_lvar",FALSE,"L"
"307","S27G3",-4,-12,0,0.23,0.433684210526316,0.336315789473684,-6.12421052631579,28.8369408369408,0.876848334858172,0.354090304709141,0.101874853069361,6.11010092660779,"l_hvar",FALSE,"L"
"308","S27G4",0,-1,-18,0.29,0.395789473684211,0.314210526315789,-6.05157894736842,66.152133580705,1.34401224218758,0.33947756232687,0.055426658719142,10.1159939369957,"l_lvar",FALSE,"L"
"309","S28G1",4,12,0,0.59,0.206315789473684,0.203684210526316,4.83578947368421,15.66687280973,0.818509592080718,0.432153462603878,0.22228374802327,6.11010092660779,"w_hvar",FALSE,"L"
"310","S28G2",1,23,0,0.74,0.177894736842105,0.0821052631578947,4.83157894736842,70.2337662337662,1.7345383190786,0.585987811634349,0.355425434023098,13,"w_lvar",TRUE,"L"
"311","S28G3",-6,-12,0,0.62,0.192631578947368,0.187368421052632,-6.03157894736842,13.5881261595547,0.611151340306815,0.456613850415513,0.248274562815222,6,"l_hvar",FALSE,"L"
"312","S28G4",-2,0,-18,0.35,0.344736842105263,0.305263157894737,-6.19473684210526,62.2593279736137,1.27373579125495,0.334529085872576,0.0244515085346779,9.8657657246325,"l_lvar",FALSE,"L"
"313","S29G1",5,23,0,0.8,0.0421052631578948,0.157894736842105,4.96842105263158,17.0500927643785,0.83108411172936,0.666703601108033,0.408270907471191,12.0968315410827,"w_hvar",TRUE,"L"
"314","S29G2",1,23,0,0.62,0.190526315789474,0.189473684210526,5.0021052631579,77.5289631003917,1.76026948804575,0.45660055401662,0.24826117364913,13,"w_lvar",FALSE,"L"
"315","S29G3",-8,-11,0,0.29,0.330526315789474,0.379473684210526,-5.95578947368421,23.1937744794888,0.808623534757886,0.337347922437673,0.0448028408939645,5.68624070307733,"l_hvar",FALSE,"L"
"316","S29G4",-2,-24,0,0.62,0.194736842105263,0.185263157894737,-5.91368421052632,79.5308183879612,1.50802866276085,0.45664487534626,0.248305801395101,13.3166562369588,"l_lvar",FALSE,"L"
"317","S30G1",5,1,18,0.77,0.173157894736842,0.0568421052631579,5.04631578947368,11.3970315398887,0.66899281068474,0.626114681440443,0.382610342324348,8.88819441731559,"w_hvar",TRUE,"L"
"318","S30G2",1,23,0,0.65,0.189473684210526,0.160526315789474,5.00789473684211,74.788975383968,1.72688572708757,0.484168975069252,0.27462305232438,13,"w_lvar",FALSE,"L"
"319","S30G3",-6,-12,0,0.59,0.2,0.21,-5.94,14.6938775510204,0.645329863636303,0.4322,0.222336081942031,6,"l_hvar",FALSE,"L"
"320","S30G4",0,-1,-18,0.35,0.344736842105263,0.305263157894737,-5.83947368421053,65.571016285302,1.38669915786968,0.334529085872576,0.0244515085346779,10.1159939369957,"l_lvar",FALSE,"L"
"321","S31G1",4,12,0,0.59,0.207894736842105,0.202105263157895,4.85473684210526,15.66687280973,0.815315062016223,0.43216675900277,0.222298701828685,6.11010092660779,"w_hvar",FALSE,"L"
"322","S31G2",0,22,18,0.74,0.111578947368421,0.148421052631579,5.12631578947368,75.4590806019377,1.6945344355172,0.582078670360111,0.352665093982079,11.7189305541646,"w_lvar",FALSE,"L"
"323","S31G3",-6,-12,0,0.35,0.331578947368421,0.318421052631579,-6.07894736842105,23.4953617810761,0.797375128337943,0.333836565096953,0.0158624046666887,6,"l_hvar",FALSE,"L"
"324","S31G4",-3,-24,0,0.65,0.171052631578947,0.178947368421053,-6.05526315789474,69.0157795076794,1.37195913814856,0.483781163434903,0.274269785158309,13.076696830622,"l_lvar",FALSE,"L"
"325","S32G1",4,12,0,0.41,0.29,0.3,5.12,22.2865388579674,0.922043376646314,0.3422,0.066583281184794,6.11010092660779,"w_hvar",FALSE,"L"
"326","S32G2",0,22,18,0.74,0.126315789473684,0.133684210526316,5.18526315789474,76.682745825603,1.68879924269961,0.581427146814404,0.352202934031697,11.7189305541646,"w_lvar",FALSE,"L"
"327","S32G3",-3,-13,0,0.44,0.36,0.2,-6,29.0909090909091,0.89893314995099,0.3632,0.122202018532156,6.80685928555405,"l_hvar",FALSE,"L"
"328","S32G4",-2,-24,0,0.65,0.197368421052632,0.152631578947368,-6.03684210526316,79.5859457184936,1.47777519921692,0.484750692520776,0.275152102651826,13.3166562369588,"l_lvar",FALSE,"L"
"329","S33G1",6,12,0,0.38,0.223157894736842,0.396842105263158,4.95789473684211,21.3358070500928,0.931659540716894,0.351683102493075,0.0957856178132747,6,"w_hvar",FALSE,"L"
"330","S33G2",0,22,18,0.77,0.182105263157895,0.0478947368421052,4.86842105263158,79.5473098330241,1.83199640350784,0.62835623268698,0.384072193313736,11.7189305541646,"w_lvar",TRUE,"L"
"331","S33G3",-6,-12,0,0.59,0.204210526315789,0.20578947368421,-5.99052631578947,14.6938775510204,0.639886912756925,0.432151246537396,0.222281255624561,6,"l_hvar",FALSE,"L"
"332","S33G4",-2,0,-18,0.29,0.412105263157895,0.297894736842105,-5.94210526315789,62.3879612451041,1.32926036633938,0.342672022160665,0.0683326013968863,9.8657657246325,"l_lvar",FALSE,"L"
"333","S34G1",5,13,0,0.68,0.12,0.2,4.96,12.6835703978561,0.71802420594203,0.5168,0.302875111776015,6.557438524302,"w_hvar",FALSE,"L"
"334","S34G2",0,22,18,0.74,0.06,0.2,4.92,69.291280148423,1.69189804934292,0.5912,0.359072880253206,11.7189305541646,"w_lvar",TRUE,"L"
"335","S34G3",-4,-2,-18,0.65,0.192105263157895,0.157894736842105,-5.82631578947368,27.9806438039133,0.907893342628575,0.484335180055402,0.27477431350298,8.71779788708135,"l_hvar",FALSE,"L"
"336","S34G4",-3,-24,0,0.74,0.155789473684211,0.104210526315789,-5.95894736842105,60.0463821892393,1.30039075567862,0.582730193905817,0.353126649074014,13.076696830622,"l_lvar",FALSE,"L"
"337","S35G1",2,12,0,0.29,0.363157894736842,0.346842105263158,4.93789473684211,29.3341579055865,1.09684430603931,0.336283102493075,0.0384042260678526,6.42910050732864,"w_hvar",FALSE,"L"
"338","S35G2",1,23,0,0.77,0.182105263157895,0.0478947368421052,4.95842105263158,73.1003916718202,1.72431437635328,0.62835623268698,0.384072193313736,13,"w_lvar",TRUE,"L"
"339","S35G3",-6,-12,0,0.71,0.159473684210526,0.130526315789474,-6.17368421052632,10.2708719851577,0.519109822944487,0.546568975069252,0.326523844256372,6,"l_hvar",FALSE,"L"
"340","S35G4",-3,-24,0,0.68,0.170526315789474,0.149473684210526,-6.13263157894737,67.5584415584416,1.34027197415138,0.513821606648199,0.30040661886422,13.076696830622,"l_lvar",FALSE,"L"
"341","S36G1",3,2,18,0.8,0.0631578947368421,0.136842105263158,4.98947368421053,26.2263450834879,1.02639410553664,0.662714681440443,0.405820987694765,8.9628864398325,"w_hvar",TRUE,"L"
"342","S36G2",2,24,0,0.65,0.157894736842105,0.192105263157895,5.08947368421053,66.6593730275615,1.60419714518526,0.484335180055402,0.27477431350298,13.3166562369588,"w_lvar",FALSE,"L"
"343","S36G3",-6,-12,0,0.53,0.244210526315789,0.22578947368421,-6.11052631578947,16.8831168831169,0.672430950415721,0.391519667590028,0.170567192415034,6,"l_hvar",FALSE,"L"
"344","S36G4",-6,-23,0,0.23,0.2,0.57,-5.98,79.110707070707,1.48736120339583,0.4178,0.205507501890645,11.9303534454489,"l_lvar",FALSE,"L"
"345","S37G1",4,12,0,0.74,0.155789473684211,0.104210526315789,4.82947368421053,10.7689136260565,0.679494808360431,0.582730193905817,0.353126649074014,6.11010092660779,"w_hvar",FALSE,"L"
"346","S37G2",0,1,18,0.53,0.211052631578947,0.258947368421053,4.87210526315789,60.0018552875696,1.58988487140486,0.392496952908587,0.171993632985721,10.1159939369957,"w_lvar",FALSE,"L"
"347","S37G3",-7,-13,0,0.41,0.25,0.34,-6.12,25.1369696969697,0.81922847389162,0.3462,0.0802080627701064,6.50640709864771,"l_hvar",FALSE,"L"
"348","S37G4",-1,-23,-18,0.74,0.126315789473684,0.133684210526316,-6.05157894736842,73.3570397856112,1.41531202137919,0.581427146814404,0.352202934031697,11.5325625946708,"l_lvar",FALSE,"L"
"349","S38G1",7,13,0,0.35,0.2,0.45,5.05,25.7045454545455,1.00395347224643,0.365,0.125830573921179,6.50640709864771,"w_hvar",FALSE,"L"
"350","S38G2",0,1,18,0.53,0.214736842105263,0.255263157894737,4.80947368421053,60.0018552875696,1.61058921586723,0.392171191135734,0.171519470909866,10.1159939369957,"w_lvar",FALSE,"L"
"351","S38G3",-6,-12,0,0.59,0.209473684210526,0.200526315789474,-6.05368421052632,14.6938775510204,0.633210992957687,0.432190027700831,0.222324868567933,6,"l_hvar",FALSE,"L"
"352","S38G4",0,-1,-18,0.35,0.331578947368421,0.318421052631579,-6.06315789473684,66.8256029684601,1.34825663099309,0.333836565096953,0.0158624046666887,10.1159939369957,"l_lvar",FALSE,"L"
"353","S39G1",4,12,0,0.53,0.247894736842105,0.222105263157895,5.09473684210526,18.1504844361987,0.836223472857081,0.391682548476454,0.170805759772791,6.11010092660779,"w_hvar",FALSE,"L"
"354","S39G2",0,22,18,0.74,0.096842105263158,0.163157894736842,5.06736842105263,73.0018552875696,1.68610442485759,0.583598891966759,0.353741119064087,11.7189305541646,"w_lvar",TRUE,"L"
"355","S39G3",-6,-12,0,0.56,0.218947368421053,0.221052631578947,-5.98736842105263,15.7922077922078,0.663720822107513,0.410402216066482,0.196301913812816,6,"l_hvar",FALSE,"L"
"356","S39G4",0,-1,-18,0.41,0.28,0.31,-5.86,66.2160379303237,1.38862180157869,0.3426,0.0680685928555405,10.1159939369957,"l_lvar",FALSE,"L"
"357","S40G1",4,12,0,0.71,0.171052631578947,0.118947368421053,4.89263157894737,12.0255617398475,0.708777907311058,0.547507479224377,0.327241612490713,6.11010092660779,"w_hvar",FALSE,"L"
"358","S40G2",2,24,0,0.65,0.160526315789474,0.189473684210526,5.15263157894737,70.0727961287608,1.62459694767886,0.484168975069252,0.27462305232438,13.3166562369588,"w_lvar",FALSE,"L"
"359","S40G3",-5,-13,0,0.71,0.176842105263158,0.113157894736842,-5.84894736842105,13.2319109461967,0.62191863668079,0.54817783933518,0.327753341708248,6.557438524302,"l_hvar",FALSE,"L"
"360","S40G4",-2,0,-18,0.38,0.327368421052632,0.292631578947368,-6.02736842105263,60.5697794269223,1.29122003968903,0.337203324099723,0.0439885824185644,9.8657657246325,"l_lvar",FALSE,"L"
"361","S41G1",5,13,0,0.32,0.258947368421053,0.421052631578947,4.96631578947368,27.0305091733663,1.04687006642722,0.346739058171745,0.0818710108598025,6.557438524302,"w_hvar",FALSE,"L"
"362","S41G2",1,23,0,0.74,0.192631578947368,0.0673684210526316,5.17052631578947,76.4021851164708,1.69051152922227,0.589245429362881,0.357709446359435,13,"w_lvar",TRUE,"L"
"363","S41G3",-3,-13,0,0.44,0.351578947368421,0.208421052631579,-5.89052631578947,28.8827045969903,0.9123570424284,0.360647091412742,0.116862650319529,6.80685928555405,"l_hvar",FALSE,"L"
"364","S41G4",-2,-24,0,0.65,0.192105263157895,0.157894736842105,-5.91052631578947,79.5859457184936,1.50935721594106,0.484335180055402,0.27477431350298,13.3166562369588,"l_lvar",FALSE,"L"
"365","S42G1",2,12,0,0.44,0.343157894736842,0.216842105263158,4.99789473684211,26.3978561121418,1.02800972628576,0.35837783933518,0.111902873068225,6.42910050732864,"w_hvar",FALSE,"L"
"366","S42G2",2,24,0,0.68,0.157894736842105,0.162105263157895,5.14947368421053,65.5815295815296,1.57263496673422,0.513608864265928,0.300229521310442,13.3166562369588,"w_lvar",FALSE,"L"
"367","S42G3",-6,-12,0,0.56,0.233684210526316,0.206315789473684,-6.16421052631579,15.7625231910946,0.644073464057598,0.410774515235457,0.196775483612827,6,"l_hvar",FALSE,"L"
"368","S42G4",-2,-24,0,0.62,0.198947368421053,0.181052631578947,-6.01473684210526,79.5308183879612,1.48269251441905,0.456760110803324,0.24842179601435,13.3166562369588,"l_lvar",FALSE,"L"
"369","S43G1",3,2,18,0.77,0.0836842105263158,0.146315789473684,5.11105263157895,28.018759018759,1.03565258813718,0.62131135734072,0.379458840987654,8.9628864398325,"w_hvar",TRUE,"L"
"370","S43G2",0,22,18,0.77,0.173157894736842,0.0568421052631579,4.83263157894737,78.2989074417646,1.83102453438868,0.626114681440443,0.382610342324348,11.7189305541646,"w_lvar",TRUE,"L"
"371","S43G3",-5,-13,0,0.77,0.164210526315789,0.0657894736842105,-5.98473684210526,10.9896928468357,0.553920857649007,0.624193351800554,0.381352867084555,6.557438524302,"l_hvar",TRUE,"L"
"372","S43G4",0,-1,-18,0.23,0.453157894736842,0.316842105263158,-6.15631578947368,65.4712430426716,1.31432994976556,0.358640997229917,0.112489252590155,10.1159939369957,"l_lvar",FALSE,"L"
"373","S44G1",4,12,0,0.56,0.231578947368421,0.208421052631579,5.01894736842105,17.170892599464,0.825626824079672,0.410668144044321,0.196640294333318,6.11010092660779,"w_hvar",FALSE,"L"
"374","S44G2",0,1,18,0.53,0.207368421052632,0.262631578947368,4.93473684210526,61.6173984745413,1.59069780345135,0.392877008310249,0.172545175210604,10.1159939369957,"w_lvar",FALSE,"L"
"375","S44G3",-8,-11,0,0.35,0.292105263157895,0.357894736842105,-6.01315789473684,21.6810966810967,0.77435127049167,0.335914127423823,0.0359220968937601,5.68624070307733,"l_hvar",FALSE,"L"
"376","S44G4",-3,-24,0,0.71,0.165263157894737,0.124736842105263,-6.09631578947369,63.8256029684601,1.31047882457416,0.546971191135734,0.326831652232767,13.076696830622,"l_lvar",FALSE,"L"
"377","S45G1",4,12,0,0.5,0.236842105263158,0.263157894736842,4.84210526315789,18.605648319934,0.890816345959037,0.375346260387812,0.144936067033845,6.11010092660779,"w_hvar",FALSE,"L"
"378","S45G2",1,23,18,0.8,0.147368421052632,0.0526315789473684,5.13684210526316,67.9684601113173,1.60493518660644,0.664487534626039,0.406911661968974,11.5325625946708,"w_lvar",TRUE,"L"
"379","S45G3",-5,-1,-18,0.71,0.153684210526316,0.136315789473684,-6.15736842105263,23.6427540713255,0.789685006662168,0.546300831024931,0.326318477634655,8.88819441731559,"l_hvar",FALSE,"L"
"380","S45G4",-1,-23,-18,0.74,0.0821052631578948,0.177894736842105,-5.83052631578947,67.356215213358,1.40760589862894,0.585987811634349,0.355425434023098,11.5325625946708,"l_lvar",TRUE,"L"
"381","S46G1",4,12,0,0.56,0.214736842105263,0.225263157894737,4.81684210526316,16.6464646464646,0.84702961674727,0.41045540166205,0.196369636564206,6.11010092660779,"w_hvar",FALSE,"L"
"382","S46G2",0,1,18,0.53,0.203684210526316,0.266315789473684,4.99736842105263,61.6173984745413,1.57076172776828,0.39331135734072,0.17317335823877,10.1159939369957,"w_lvar",FALSE,"L"
"383","S46G3",-9,-12,0,0.26,0.289473684210526,0.450526315789474,-5.81368421052632,29.1447124304267,0.928599508199814,0.354368975069252,0.1025564277262,6.2449979983984,"l_hvar",FALSE,"L"
"384","S46G4",-2,0,-18,0.32,0.391578947368421,0.288421052631579,-5.83157894736842,60.6242011956298,1.33517089028146,0.338920775623269,0.0528556633197209,9.8657657246325,"l_lvar",FALSE,"L"
"385","S47G1",8,11,0,0.23,0.297368421052632,0.472631578947368,5.11105263157895,24.7485054627912,0.973339023332947,0.364708587257618,0.125250257333637,5.68624070307733,"w_hvar",FALSE,"L"
"386","S47G2",1,23,0,0.65,0.194736842105263,0.155263157894737,5.12894736842105,77.873869135283,1.72055133134972,0.484529085872576,0.274950679703872,13,"w_lvar",FALSE,"L"
"387","S47G3",-6,-12,0,0.71,0.130526315789474,0.159473684210526,-5.82631578947368,10.2708719851577,0.550059460084809,0.546568975069252,0.326523844256372,6,"l_hvar",FALSE,"L"
"388","S47G4",0,-1,-18,0.38,0.304210526315789,0.315789473684211,-5.98842105263158,67.1595547309833,1.36848983407023,0.33666703601108,0.0408270907471191,10.1159939369957,"l_lvar",FALSE,"L"
"389","S48G1",5,13,0,0.74,0.10421052631579,0.155789473684211,5.05473684210526,10.3545660688518,0.636601124361984,0.582730193905817,0.353126649074014,6.557438524302,"w_hvar",FALSE,"L"
"390","S48G2",0,1,18,0.47,0.268421052631579,0.261578947368421,4.97684210526316,61.0713254998969,1.57023556782924,0.361373407202216,0.11840623688996,10.1159939369957,"w_lvar",FALSE,"L"
"391","S48G3",-5,-13,0,0.47,0.282105263157895,0.247894736842105,-6.01736842105263,23.2933415790559,0.80206450105727,0.361935180055402,0.119586468135129,6.557438524302,"l_hvar",FALSE,"L"
"392","S48G4",-3,-24,0,0.65,0.176315789473684,0.173684210526316,-6.18157894736842,69.0157795076794,1.34392421323109,0.483753462603878,0.274244534376298,13.076696830622,"l_lvar",FALSE,"L"
"393","S49G1",5,13,0,0.5,0.205263157894737,0.294736842105263,5.16842105263158,20.4359925788497,0.874661441035267,0.379002770083103,0.151111609001045,6.557438524302,"w_hvar",FALSE,"L"
"394","S49G2",1,23,0,0.65,0.181578947368421,0.168421052631579,4.82631578947369,74.788975383968,1.79185580078934,0.483836565096953,0.274320279749438,13,"w_lvar",FALSE,"L"
"395","S49G3",-9,-12,0,0.38,0.211578947368421,0.408421052631579,-5.95894736842105,25.8979591836735,0.8540105218174,0.355973407202216,0.106395662197485,6.2449979983984,"l_hvar",FALSE,"L"
"396","S49G4",0,-1,-18,0.26,0.432631578947368,0.307368421052632,-5.96526315789474,64.5895691609977,1.3472605293672,0.349245429362881,0.0891966816354386,10.1159939369957,"l_lvar",FALSE,"L"
"397","S50G1",4,12,0,0.56,0.229473684210526,0.210526315789474,4.99368421052632,16.9235209235209,0.823804739636089,0.410579501385042,0.196527565562325,6.11010092660779,"w_hvar",FALSE,"L"
"398","S50G2",0,1,18,0.5,0.231578947368421,0.268421052631579,5.06315789473684,61.3452896310039,1.5469245773789,0.375678670360111,0.145508310805221,10.1159939369957,"w_lvar",FALSE,"L"
"399","S50G3",-5,-13,0,0.41,0.3,0.29,-5.95,25.7039785611214,0.852085567647284,0.3422,0.066583281184794,6.557438524302,"l_hvar",FALSE,"L"
"400","S50G4",0,-1,-18,0.32,0.362105263157895,0.317894736842105,-6.08421052631579,66.4897959183673,1.34021127367166,0.33457728531856,0.0249394465177781,10.1159939369957,"l_lvar",FALSE,"L"
